,STAID,STANAME,CLASS,STATE,COMID,distance,DRAIN_SQKM,flowline_drainage_area,area_difference_pct,match_quality,quality_rank
122,11526250,TRINITY R A JUNCTION CITY CA,Non-ref,CA,77005902,0.0003073333333247774,2742.322,2741.132169976059,0.043387684740936336,excellent,0
4062,08020900,"Sabine Rv bl Longview, TX",Non-ref,TX,75005677,6.800000001305762e-05,8183.537,8187.101196467914,0.04355325170416486,excellent,0
3710,08048000,"W Fk Trinity Rv at Ft Worth, TX",Non-ref,TX,75005784,0.00010373727884201366,6741.196,6738.247087998012,0.043744641188121394,excellent,0
2838,06714215,"SOUTH PLATTE R AT 64TH AVE. COMMERCE CITY, CO.",Non-ref,CO,74038417,0.0003686784046399175,10080.27,10075.80047559309,0.044339332249134604,excellent,0
4375,07340000,"Little River near Horatio, AR",Non-ref,AR,74067142,0.0002833366666337156,6942.81,6945.917310305994,0.04475580213189546,excellent,0
3402,08103800,"Lampasas Rv nr Kempner, TX",Non-ref,TX,75011415,0.00010485686459365078,2114.558,2115.5054355011766,0.04480536836429372,excellent,0
1023,12097000,"WHITE RIVER AT GREENWATER, WA",Ref,WA,78015742,0.0001905864907261181,557.3988,557.1479425894116,0.04500501446871137,excellent,0
6233,03404000,"CUMBERLAND RIVER AT WILLIAMSBURG, KY",Non-ref,KY,74054027,9.053323822403942e-05,4161.075,4162.948075554194,0.045014222387093406,excellent,0
1536,13340600,NF CLEARWATER RIVER NR CANYON RANGER STATION ID,Ref,ID,78017906,0.0007572925064605813,3354.622,3356.135022536693,0.04510262368437845,excellent,0
6413,02210500,"OCMULGEE RIVER NEAR JACKSON, GA",Non-ref,GA,73014649,0.0007361999999915271,3710.135,3711.809182423643,0.04512456888072355,excellent,0
2399,08329500,"RIO GRANDE NEAR BERNALILLO, NM",Non-ref,NM,75000673,0.00024362421334237047,44022.91,44002.94278988835,0.045356406724707865,excellent,0
8588,01154500,"CONNECTICUT RIVER AT NORTH WALPOLE, NH",Non-ref,NH,73001671,0.0007783737166362171,14220.09,14213.635837241389,0.045387636496051334,excellent,0
2127,09166500,"DOLORES RIVER AT DOLORES, CO.",Non-ref,CO,77014453,0.0005300071737963218,1306.857,1307.4504052194732,0.045407050616341156,excellent,0
4327,07194800,"Illinois River at Savoy, AR",Non-ref,AR,74055934,0.0004883333333225437,433.8765,434.07448226432706,0.04563101811852869,excellent,0
4504,05453520,"Iowa River below Coralville Dam nr Coralville, IA",Non-ref,IA,74022925,0.00026186521130650334,8080.012,8083.746124358749,0.046214341745394516,excellent,0
2280,09085000,"ROARING FORK RIVER AT GLENWOOD SPRINGS, CO.",Non-ref,CO,77006548,0.0005016300000164621,3762.712,3760.950059798024,0.046826337013725836,excellent,0
4474,05408000,"KICKAPOO RIVER AT LA FARGE, WI",Ref,WI,74017888,0.0001472233333430495,689.3334,689.0099906907234,0.046916239554996006,excellent,0
2085,09224700,"BLACKS FORK NEAR LITTLE AMERICA, WY",Non-ref,WY,77000900,0.0008580505087359042,7719.575,7715.924565888812,0.047288019239241516,excellent,0
6038,02418500,TALLAPOOSA RIVER BELOW TALLASSEE AL,Non-ref,AL,73014425,0.0008746799999954647,8618.29,8622.379161998344,0.0474474866631677,excellent,0
704,11316600,NF MOKELUMNE R AB TIGER C CA,Non-ref,CA,77014425,8.955666664434148e-05,862.3026,862.7127940902644,0.04756962234190644,excellent,0
5284,02479500,ESCATAWPA RIVER NEAR WILMER AL,Ref,AL,73018043,0.00014230523973190573,1313.81,1313.1773885124996,0.048150911280953765,excellent,0
5515,03313000,"BARREN RIVER NEAR FINNEY, KY",Non-ref,KY,74054464,0.00041446121168383694,2438.457,2437.26206685425,0.04900365869686972,excellent,0
7643,01664000,"RAPPAHANNOCK RIVER AT REMINGTON, VA",Ref,VA,73006802,0.0008782879048097978,1605.101,1605.8875628328433,0.04900394634625322,excellent,0
3347,07304500,"Elk Creek near Hobart, OK",Non-ref,OK,74062221,0.0004902866288583048,1423.249,1423.9515872259478,0.04936502509032567,excellent,0
3450,08179000,"Medina Rv nr Pipe Creek, TX",Non-ref,TX,75012239,0.000452201857633515,1230.432,1229.8163458018166,0.05003561336046141,excellent,0
4565,06926500,"Osage River near St. Thomas, MO",Non-ref,MO,74045494,0.0005163734102860352,37773.42,37792.34722810022,0.050107266168166686,excellent,0
437,14243000,"COWLITZ RIVER AT CASTLE ROCK, WA",Non-ref,WA,78017888,0.0006665333333515379,5774.026,5771.130128290622,0.050153423441068476,excellent,0
2506,06660000,"LARAMIE RIVER AT LARAMIE, WYO.",Non-ref,WY,74030505,0.0005454399999962334,2789.195,2787.789122553283,0.05040441585178209,excellent,0
6592,03155000,"LITTLE KANAWHA RIVER AT PALESTINE, WV",Non-ref,WV,74038424,0.0007302150307968286,3924.7,3926.6794244951534,0.05043505223720489,excellent,0
2409,08331160,"RIO GRANDE NEAR BOSQUE FARMS, NM",Non-ref,NM,75001968,0.0008333333333325754,46003.098,46026.30044671252,0.05043670474654326,excellent,0
799,11247000,SAN JOAQUIN R BL KERCKHOFF PH NR PRATHER CA,Non-ref,CA,77014081,6.147586352313677e-05,3837.586,3839.5392865520553,0.050898834633425497,excellent,0
1378,13339500,LOLO CREEK NR GREER ID,Ref,ID,78018112,0.0005892532939554061,625.491,625.8144944441933,0.05171848103223378,excellent,0
6927,03028500,"Clarion River at Johnsonburg, PA",Non-ref,PA,74030031,0.00036776859389477996,527.4144,527.6881040452729,0.051895444127595565,excellent,0
2972,06408650,"CHEYENNE RIVER NEAR SCENIC, SD",Non-ref,SD,74016438,0.0002828427124840084,29045.07,29029.941987824957,0.05208461255229334,excellent,0
2324,09110000,"TAYLOR RIVER AT ALMONT, CO.",Non-ref,CO,77014620,0.0002704833333098122,1237.295,1236.648449122902,0.052255191938703344,excellent,0
6210,03282000,"KENTUCKY RIVER AT LOCK 14 AT HEIDELBERG, KY",Non-ref,KY,74045566,0.000751339999993661,6883.035,6886.663325091156,0.05271402936577414,excellent,0
1723,06023100,"Beaverhead River at Twin Bridges, MT",Non-ref,MT,74009994,0.0002763333333319906,12359.09,12365.62483526353,0.05287472834593901,excellent,0
159,11394500,MF FEATHER R NR MERRIMAC CA,Non-ref,CA,77006330,0.00014312548358239594,2750.667,2752.1315445523933,0.053243251632908065,excellent,0
2796,06427500,"BELLE FOURCHE RIVER BEL KEYHOLE RESERVOIR, WY",Non-ref,WY,74017187,0.00029496000001927314,5057.236,5059.932499562442,0.053319630771475036,excellent,0
1957,09469500,"GILA RIVER BELOW COOLIDGE DAM, AZ.",Non-ref,AZ,77027289,0.00033884333331002386,33546.0,33563.889497336844,0.05332825772623923,excellent,0
2723,08279500,"RIO GRANDE AT EMBUDO, NM",Non-ref,NM,75000711,0.0004236088164163622,26130.4,26144.444307794027,0.05374700652889114,excellent,0
7696,02075500,"DAN RIVER AT PACES, VA",Non-ref,VA,73007942,0.00048114373818304096,6697.781,6701.407243593432,0.05414096987393682,excellent,0
7089,03171500,"NEW RIVER AT EGGLESTON, VA",Non-ref,VA,74045400,0.0008961866666510332,7672.041,7667.8796021883545,0.0542410788947251,excellent,0
1113,14040500,"JOHN DAY R AT PICTURE GORGE, NR DAYVILLE,OREG.",Non-ref,OR,78021863,0.00026050666666321837,4366.206,4368.579518892707,0.054361129381130205,excellent,0
1932,09401260,"MOENKOPI WASH AT MOENKOPI, AZ",Non-ref,AZ,77021641,0.00083848326628959,4151.018,4148.7325889188405,0.05505664107357543,excellent,0
1719,06017000,Beaverhead River at Dillon MT,Non-ref,MT,74010059,0.00023735217620184616,7493.159,7497.291146994581,0.05514559339500856,excellent,0
6031,02411000,COOSA RIVER AT JORDAN DAM NEAR WETUMPKA AL,Non-ref,AL,73014439,0.0001462366666871162,26175.33,26189.777669015195,0.055195747351392474,excellent,0
8638,01135500,"PASSUMPSIC RIVER AT PASSUMPSIC, VT",Non-ref,VT,73000692,0.000501595623336666,1124.902,1124.2720903966865,0.055996842686166046,excellent,0
1545,13306500,PANTHER CREEK NR SHOUP ID,Non-ref,ID,78019948,0.00012016101233867062,1348.842,1349.601023271948,0.05627221512585266,excellent,0
6623,03199000,"LITTLE COAL RIVER AT DANVILLE, WV",Non-ref,WV,74047427,0.00043209666668531105,696.3111,696.7052680526473,0.05660803808057544,excellent,0
2981,06423500,"CHEYENNE RIVER NEAR WASTA,SD",Non-ref,SD,74016427,0.00012450029096201432,32865.32,32846.42263651079,0.057499405115209484,excellent,0
5925,03308500,"GREEN RIVER AT MUNFORDVILLE, KY",Non-ref,KY,74046040,0.00024861666665287885,4347.185,4349.7028128486045,0.05791823556172743,excellent,0
3190,08135000,"N Concho Rv at San Angelo, TX",Non-ref,TX,75006095,0.00044065480392860534,3892.026,3889.742392092788,0.05867401469598912,excellent,0
2807,06651500,"LA BONTE CREEK NEAR LA BONTE, WYO.",Non-ref,WY,74024143,2.842170943040401e-14,754.3143,753.8715922905382,0.05869008574566895,excellent,0
8002,01461300,Wickecheoke Creek at Stockton NJ,Ref,NJ,73006305,3.3333333249174757e-07,69.606,69.64691519739533,0.05878113581492352,excellent,0
5995,02396000,"ETOWAH RIVER AT ROME, GA.",Non-ref,GA,73011489,0.00016547948593138615,4715.279,4718.070479864431,0.059200735829854065,excellent,0
1780,13057000,SNAKE RIVER NR MENAN ID,Non-ref,ID,78024045,0.00027800000002287106,23703.15,23689.071288015097,0.05939595363867105,excellent,0
5935,03414500,"EAST FORK OBEY RIVER NEAR JAMESTOWN, TN",Non-ref,TN,74055574,0.00032647666668594866,521.6877,521.3771866149851,0.05952093273711743,excellent,0
6679,02137727,"CATAWBA R NR PLEASANT GARDENS, NC",Ref,NC,73009787,3.3333407145619276e-09,329.544,329.74035442289926,0.05958367407668657,excellent,0
1091,14226500,"COWLITZ RIVER AT PACKWOOD, WA",Non-ref,WA,78018167,0.0003996159484536375,730.7316,731.1686336735423,0.05980768773957134,excellent,0
4377,07344210,"Sulphur Rv nr Texarkana, TX",Non-ref,TX,74067615,0.00019798989871048895,8837.623,8842.925807018672,0.06000263892985655,excellent,0
1258,12510500,"YAKIMA RIVER AT KIONA, WA",Non-ref,WA,78017609,0.0009674799999999096,14536.2,14545.059027408091,0.0609445894256456,excellent,0
3756,08063800,"Waxahachie Ck nr Bardwell, TX",Non-ref,TX,75006722,0.0008850784869409754,452.4921,452.7682579974816,0.061030457212759875,excellent,0
1644,09511300,"VERDE RIVER NEAR SCOTTSDALE, AZ.",Non-ref,AZ,77027224,0.00045866481360819564,16261.42,16251.346547078025,0.061946945112882706,excellent,0
859,11208600,KAWEAH R BL CONDUIT NO. 2 NR HAMMOND CA,Non-ref,CA,77022692,0.0003629814809970275,427.9842,428.25255472281,0.06270201629172018,excellent,0
1129,10371000,"DRAKE CREEK NEAR ADEL,OREG.",Non-ref,OR,77002374,5.0600000008671486e-05,182.2104,182.3247489470274,0.06275654245169038,excellent,0
2303,09152500,"GUNNISON RIVER NEAR GRAND JUNCTION, CO.",Non-ref,CO,77013462,0.0001895108114660435,20560.02,20546.995242953628,0.063349924009668,excellent,0
7818,01315500,HUDSON RIVER AT NORTH CREEK NY,Non-ref,NY,73001774,6.492666665991464e-05,2058.557,2059.8708609875753,0.06382436763108727,excellent,0
7652,02032250,"MOORMANS RIVER NEAR FREE UNION, VA",Non-ref,VA,73006961,0.00014313333332438563,199.6416,199.51405722975483,0.06388586859912213,excellent,0
1456,13174500,"OWYHEE R NR GOLD CREEK, NV",Non-ref,NV,78028265,0.00018923355974501604,527.5683,527.2309809666897,0.06393845750594504,excellent,0
3483,08210000,"Nueces Rv nr Three Rivers, TX",Non-ref,TX,75017640,0.0008805613787768101,39967.6,39993.27452531018,0.06423834633599097,excellent,0
2363,09339900,"EF SAN JUAN R AB SAND CREEK, NR PAGOSA SPGS, CO.",Ref,CO,77016540,0.00027040999999172755,169.8507,169.7415071477856,0.06428754913249794,excellent,0
2215,06284400,"SHOSHONE RIVER NEAR GARLAND, WY",Non-ref,WY,74009582,0.0005356734561205109,5293.387,5289.976012818014,0.06443865113179043,excellent,0
5257,02483500,"PEARL RIVER NR LENA, MS",Ref,MS,74067336,2.3570226984901593e-07,5126.895,5130.201957727957,0.06450215438304499,excellent,0
1756,06015400,Beaverhead River near Grant MT,Non-ref,MT,74010105,0.00043105229381062976,5999.751,6003.6254447571655,0.0645767592215959,excellent,0
2739,08382600,"PECOS R ABV CANON DEL UTA NR COLONIAS, NM",Non-ref,NM,75000807,0.0002228466666593931,6336.304,6340.398850607508,0.06462522327698145,excellent,0
1636,09499000,"TONTO CREEK ABV GUN CREEK, NEAR ROOSEVELT, AZ.",Non-ref,AZ,77028123,0.0001229422989854984,1741.359,1742.5001477997625,0.06553202411235252,excellent,0
6035,02414715,"TALLAPOOSA RIVER NR NEW SITE, AL.(HORSESHOE BEND)",Non-ref,AL,73014437,0.00011629078123435542,5330.349,5333.844688501909,0.06558085599853164,excellent,0
1380,13341050,CLEARWATER RIVER NR PECK ID,Non-ref,ID,78017669,0.000555553333306591,20665.06,20678.658395400125,0.06580380313497271,excellent,0
6023,02342070,"UPATOI CREEK AT GA 357, AT FORT BENNING, GA",Ref,GA,73015084,0.00024513035081545446,1164.167,1164.9332447441518,0.06581914314285586,excellent,0
5519,03315500,"GREEN RIVER AT LOCK 4 AT WOODBURY, KY",Non-ref,KY,74045634,0.0007449252088492617,13996.77,14005.98309074522,0.06582297733848047,excellent,0
649,10311400,"CARSON RIVER AT DEER RUN ROAD NEAR CARSON CITY, NV",Non-ref,NV,77005628,0.0005444466666801873,2482.893,2481.255534387958,0.06594990650189028,excellent,0
3172,08083245,"Mulberry Ck nr Hawley, TX",Non-ref,TX,75006560,9.092999999893436e-05,530.2899,530.6401729678424,0.06605310941099256,excellent,0
2535,06707000,"NF SOUTH PLATTE RIVER AT SOUTH PLATTE, CO.",Non-ref,CO,74038893,0.00021109258742421665,1233.503,1234.3271555023016,0.06681422763476574,excellent,0
6807,02226000,"ALTAMAHA RIVER AT DOCTORTOWN, GA",Non-ref,GA,73017551,7.063525339010244e-05,35273.38,35296.95654002841,0.06683946939140638,excellent,0
3036,08447020,"Independence Ck nr Sheffield, TX",Non-ref,TX,75012235,0.00048077772645379186,1994.675,1996.0111373312207,0.06698521469516076,excellent,0
7030,03065000,"DRY FORK AT HENDRICKS, WV",Ref,WV,74038965,0.0006626133333327289,897.9021,898.5036821336722,0.06699863311069164,excellent,0
1115,14046500,"JOHN DAY RIVER AT SERVICE CREEK, OR",Non-ref,OR,78021698,0.0003042256215779131,13313.44,13304.453993010327,0.06749575609063559,excellent,0
2455,06317000,"POWDER RIVER AT ARVADA, WY",Non-ref,WY,74009902,1.7740000032517855e-05,15343.16,15353.519389020854,0.06751796253740426,excellent,0
4033,07335790,"Kiamichi River near Clayton, OK",Non-ref,OK,74062121,0.0007363715738512316,1810.691,1811.9182376498604,0.06777730987012134,excellent,0
5520,03316500,"GREEN RIVER AT PARADISE, KY",Non-ref,KY,74045480,0.000948230193568674,16017.38,16028.26056529887,0.0679297444330493,excellent,0
3054,06348000,"HEART RIVER NR LARK, ND",Non-ref,ND,74004992,0.00041063000000463035,7148.512,7153.370085312241,0.06795939227969683,excellent,0
7425,01525981,TUSCARORA CREEK ABOVE SOUTH ADDISON NY,Ref,NY,73003615,0.0005726198079372798,261.9225,262.10221516829347,0.06861387177254931,excellent,0
7961,01438500,DELAWARE RIVER AT MONTAGUE NJ,Non-ref,NJ,73003307,3.3333265037072124e-09,9016.394,9010.18775469922,0.06883289817171045,excellent,0
1062,12144500,"SNOQUALMIE RIVER NEAR SNOQUALMIE, WA",Non-ref,WA,78015903,0.00016403000000764223,976.8663,976.1923481851387,0.06899120328557874,excellent,0
1097,14048000,"JOHN DAY RIVER AT MCDONALD FERRY, OR",Non-ref,OR,78019727,0.00034945275794868546,19785.97,19799.62993578837,0.06903849438954913,excellent,0
4762,05466000,"EDWARDS RIVER NEAR ORION, IL",Non-ref,IL,74031746,0.0005196500000081984,401.4297,401.15255216874505,0.06904019091137971,excellent,0
1807,10046500,"BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Non-ref,ID,77000884,0.00059848535593602,7414.4,7419.532126873695,0.06921837065299415,excellent,0
6168,03231500,Scioto River at Chillicothe OH,Non-ref,OH,74037750,0.0006135801242991385,9971.048,9964.097488612193,0.0697069293800174,excellent,0
4761,05448000,"MILL CREEK AT MILAN, IL",Non-ref,IL,74032289,7.697800124333736e-05,162.684,162.56860400759686,0.07093260087232728,excellent,0
7663,02026000,"JAMES RIVER AT BENT CREEK, VA",Non-ref,VA,73007841,0.00042056666664080916,9542.876,9536.097447427368,0.07103259617574596,excellent,0
6389,02337040,"SWEETWATER CREEK BELOW AUSTELL, GA",Non-ref,GA,73011805,0.0005633284023448912,682.7607,682.2739734476402,0.07128801531193417,excellent,0
6646,02112000,"YADKIN RIVER AT WILKESBORO, NC",Non-ref,NC,73009496,0.0001964154076306778,1300.812,1301.7454773639254,0.07176112796664517,excellent,0
4420,08040600,"Neches Rv nr Town Bluff, TX",Non-ref,TX,75011270,0.0002024566666705141,19611.78,19597.70032461948,0.07179193005692953,excellent,0
2326,09112500,EAST RIVER AT ALMONT CO.,Non-ref,CO,77014929,0.00022950329096456,748.9827,748.4433181206655,0.07201526541728423,excellent,0
2599,09050700,"BLUE RIVER BELOW DILLON, CO.",Non-ref,CO,77007594,0.0005660295502363758,851.6304,851.0128476565642,0.07251412624958178,excellent,0
361,12048000,"DUNGENESS RIVER NEAR SEQUIM, WA",Ref,WA,78014055,0.0003994587628294524,405.0063,405.30060085961503,0.07266574856120034,excellent,0
1417,13206000,BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID,Non-ref,ID,78024287,0.0002777733333077123,7182.155,7176.9339040423665,0.0726953951513609,excellent,0
2382,09361500,"ANIMAS RIVER AT DURANGO, CO.",Non-ref,CO,77014288,0.0002451421359154086,1817.365,1818.6898423025928,0.07289907655274214,excellent,0
3750,08062500,"Trinity Rv nr Rosser, TX",Non-ref,TX,75005587,0.00047963524372735233,21047.79,21032.420593893312,0.07302147211982342,excellent,0
2039,06220500,EAST FORK WIND RIVER NR DUBOIS WYO,Non-ref,WY,74017896,0.0009631900000073301,1120.233,1119.4129887842669,0.0732000588924871,excellent,0
7785,02171700,"SANTEE RIVER NR JAMESTOWN, SC",Non-ref,SC,73014278,0.00011000000001359923,39012.5,39041.348534427416,0.07394690016639763,excellent,0
4934,02490500,"BOGUE CHITTO NR TYLERTOWN, MS",Non-ref,MS,74070165,0.0007856804867478097,1271.954,1271.0087532415166,0.0743145395575104,excellent,0
4727,05420000,"PLUM RIVER BL CARROLL CREEK NR SAVANNA, IL",Non-ref,IL,74024303,0.00019643190681036787,595.9476,596.393406463209,0.07480631908057184,excellent,0
7232,02173051,"SOUTH FORK EDISTO RIVER NEAR BAMBERG, SC",Non-ref,SC,73014646,0.000607927718666474,2105.961,2107.540196095631,0.07498695824050076,excellent,0
4258,06904500,"Chariton River at Novinger, MO",Non-ref,MO,74030321,0.0002916666666834545,3537.129,3539.788573696861,0.07519018098749343,excellent,0
4556,05584500,"LA MOINE RIVER AT COLMAR, IL",Ref,IL,74030821,0.0005116733333352386,1695.671,1694.393316179745,0.07534974769605107,excellent,0
1810,10068500,"BEAR RIVER AT PESCADERO, ID",Non-ref,ID,77000880,7.373666665699828e-05,9587.663,9580.393545256818,0.07582092469439107,excellent,0
8177,02084000,"TAR RIVER AT GREENVILLE, NC",Non-ref,NC,73009304,0.0008329999999858728,6984.106,6989.4126109922145,0.07598124931400956,excellent,0
865,11213500,KINGS R AB NF NR TRIMMER CA,Ref,CA,77021105,5.2733333347987355e-05,2463.436,2465.316735794292,0.07634603839076487,excellent,0
1713,12369200,Swan River near Condon MT,Ref,MT,78016130,8.806666666316687e-05,197.0991,196.9481500547556,0.07658581152547428,excellent,0
3186,08133900,"Chalk Ck nr Water Valley, TX",Ref,TX,75008917,0.0003764165098759919,67.54951,67.60131038310836,0.07668506123635471,excellent,0
3550,06478600,"EAST FORK VERMILLION RIVER NEAR PARKER, SD",Non-ref,SD,74016655,0.0002200000000129876,2463.182,2465.075748193492,0.07688218708533226,excellent,0
7953,01430000,"Lackawaxen River near Honesdale, PA",Non-ref,PA,73003572,0.0006507432996304095,425.0241,425.35461754406026,0.07776442419624799,excellent,0
6422,02223000,"OCONEE RIVER AT MILLEDGEVILLE, GA",Non-ref,GA,73014797,0.0004319699999939531,7618.913,7624.856221220525,0.07800615679068168,excellent,0
7671,02034000,"RIVANNA RIVER AT PALMYRA, VA",Non-ref,VA,73007871,0.00029361430575588294,1716.953,1718.295218989093,0.07817447472895289,excellent,0
3485,08211000,"Nueces Rv nr Mathis, TX",Non-ref,TX,75017624,1.3856666658540462e-05,42743.65,42777.4671280001,0.0791161447375154,excellent,0
45,14308000,"SOUTH UMPQUA RIVER AT TILLER,OR",Non-ref,OR,78026598,0.0009091130464576351,1167.245,1166.316378467586,0.07955669396004261,excellent,0
6319,03556500,"HIWASSEE RIVER NEAR MCFARLAND, TENN",Non-ref,TN,74062041,0.000757843333339281,2941.589,2943.935253957713,0.07976144722165769,excellent,0
7213,021473428,"WILDCAT CREEK BELOW ROCK HILL, SC",Non-ref,SC,73012514,0.000235937962632995,76.8087,76.87005612128199,0.07988173381659743,excellent,0
2484,06646600,"DEER CREEK BELOW MILLAR WASTEWAY, AT GLENROCK, WY",Non-ref,WY,74024196,0.000551646666679062,551.5065,551.9505625311868,0.0805180956501668,excellent,0
